Frame Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Save Time: 2025-05-15 12:21:40 User Name: tempuno,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total records: 653,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE Name,Subrack Name,Subrack Type,NE ID,NE IP Address,Software Version,SN(Bar Code),Subnet,Subnet Path,Subrack ID,Subrack Status,Subrack Alias,PN(BOM Code),Description,Manufactured On,Equipment Room Name,Rack Name,Subrack Number,Remarks,Custom Label,resId,nativeId,,Masterplan Assigned,Boq. Ph.,Actual Site name,Match,Region
C3_SS_SAA_NE08_1,NE08E frame,NE08E Frame,,10.10.54.138,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900040,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f861-ac06-11ea-9e76-24a52ca945ea,"NE=3145908,FR=1",,0,Ph#1,สฟฟ.สามพราน 1,Not Match,C3
C3_SS_ONB_NE08_1,NE08E frame,NE08E Frame,,10.10.54.135,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900179,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f862-ac06-11ea-9e76-24a52ca945ea,"NE=3145905,FR=1",,0,Ph#1,สฟฟ.อ้อมน้อย 2,Not Match,C3
New_C1_SS_ATB_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,219-36635,10.10.50.131,"VRP (R) software, Version 8.210(CN), RELEASE 0000",2102353HHE10L6000020,ROOT,ROOT,1,Normal,,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2020-06-15,,,,,,4c01f863-ac06-11ea-9e76-24a52ca945ea,"NE=3145833,FR=1",,สฟฟ.อ่างทอง 2,Ph#4,สฟฟ.อ่างทอง 2,Match,C1
C2_ADDC_EO_CBR_NE08_1,NE08E frame,NE08E Frame,,10.10.52.5,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900253,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f866-ac06-11ea-9e76-24a52ca945ea,"NE=3145852,FR=1",,0,Ph#1,ศจฟ.กฟก.2,Not Match,C2
C2_SS_BAK_NE08_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,139-50601,10.10.52.9,"VRP (R) software, Version 8.200(CN), RELEASE 0000",2102353HHE10M6000056,ROOT,ROOT,1,Normal,,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2021-06-25,,,,,,4c01f868-ac06-11ea-9e76-24a52ca945ea,"NE=3145855,FR=1",,สฟฟ.บางคล้า,Ph#5,สฟฟ.บางคล้า,Match,C2
C3_SS_OYL_NE08_1,NE08E frame,NE08E Frame,,10.10.54.137,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900170,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f86b-ac06-11ea-9e76-24a52ca945ea,"NE=3145907,FR=1",,0,Ph#1,สฟฟ.อ้อมใหญ่ 3,Not Match,C3
C1_EO_KBR_NE08_1,NE08E frame,NE08E Frame,,10.10.51.65,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900254,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f86c-ac06-11ea-9e76-24a52ca945ea,"NE=3145838,FR=1",,0,Ph#1,กฟอ.กบินทร์บุรี,Not Match,C1
C1_SS_KBI_NE08_1,NE08E frame,NE08E Frame,,10.10.51.67,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900062,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f872-ac06-11ea-9e76-24a52ca945ea,"NE=3145840,FR=1",,0,Ph#1,สฟฟ.กบินทร์บุรี 1,Not Match,C1
C2_EO_SRC_NE08_1,NE08E frame,NE08E Frame,,10.10.52.87,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900276,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f873-ac06-11ea-9e76-24a52ca945ea,"NE=3145885,FR=1",,0,Ph#1,กฟอ.ศรีราชา,Not Match,C2
C2_EO_BAB_NE08_1,NE08E frame,NE08E Frame,,10.10.52.2,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900102,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f874-ac06-11ea-9e76-24a52ca945ea,"NE=3145940,FR=1",,0,Ph#1,กฟอ.บ้านบึง,Not Match,C2
C1_SS_SRE_NE08_1,NE08E frame,NE08E Frame,,10.10.50.199,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900229,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f875-ac06-11ea-9e76-24a52ca945ea,"NE=3145823,FR=1",,0,Ph#1,สฟฟ.สระบุรี 5,Not Match,C1
C1_SS_NSI_NE08_2,NE08E frame,NE08E Frame,,10.10.51.64,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900242,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f876-ac06-11ea-9e76-24a52ca945ea,"NE=3145837,FR=1",,0,Ph#1,สฟฟ.นนทรี,Not Match,C1
C1_SS_BSA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.25,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900076,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f877-ac06-11ea-9e76-24a52ca945ea,"NE=3145754,FR=1",,0,Ph#1,สฟฟ.บางไทร,Not Match,C1
C2_SS_BNG_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,34-60563,10.10.52.86,"VRP (R) software, Version 8.210(CN), RELEASE 0000",2102353HHE10N6100009,ROOT,ROOT,1,Normal,NA,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2022-06-19,,,,,,4c01f880-ac06-11ea-9e76-24a52ca945ea,"NE=3145884,FR=1",,สฟฟ.บึง 1,Ph#6,สฟฟ.บึง 1,Match,C2
C3_EO_DOT_NE08_1,NE08E frame,NE08E Frame,,10.10.54.75,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900180,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f882-ac06-11ea-9e76-24a52ca945ea,"NE=3145798,FR=1",,0,Ph#1,กฟอ.ดอนตูม,Not Match,C3
C2_SS_PHA_NE08_1,NE08E frame,NE08E Frame,,10.10.52.10,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900187,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f883-ac06-11ea-9e76-24a52ca945ea,"NE=3145856,FR=1",,0,Ph#1,สฟฟ.พนมสารคาม,Not Match,C2
C1_SS_PAB_NE08_1,NE08E frame,NE08E Frame,,10.10.51.69,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900054,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f885-ac06-11ea-9e76-24a52ca945ea,"NE=3145842,FR=1",,0,Ph#1,สฟฟ.ปราจีนบุรี 2,Not Match,C1
C2_EO_BLM_NE08_1,NE08E frame,NE08E Frame,,10.10.52.128,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900249,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f88a-ac06-11ea-9e76-24a52ca945ea,"NE=3145925,FR=1",,0,Ph#1,กฟภ.เมืองพัทยา,Not Match,C2
C3_SS_KTA_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,219-36396,10.10.54.136,"VRP (R) software, Version 8.210(CN), RELEASE 0000",2102353HHE10L6000094,ROOT,ROOT,1,Normal,NA,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2020-06-15,,,,,,4c01f88c-ac06-11ea-9e76-24a52ca945ea,"NE=3145906,FR=1",,กฟย.คลองตัน,Ph#4,สฟฟ.กระทุ่มแบน 1,Not Match,C3
C3_SS_BPB_NE08_2,NE08E frame,NE08E Frame,,10.10.54.67,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900042,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f88e-ac06-11ea-9e76-24a52ca945ea,"NE=3145790,FR=1",,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,C3
C2_SS_BPE_NE08_1,NE08E frame,NE08E Frame,,10.10.52.88,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900110,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f88f-ac06-11ea-9e76-24a52ca945ea,"NE=3145886,FR=1",,0,Ph#1,สฟฟ.บางพระ,Not Match,C2
C1_SS_NYB_NE08_1,NE08E frame,NE08E Frame,,10.10.51.1,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900089,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f890-ac06-11ea-9e76-24a52ca945ea,"NE=3145808,FR=1",,0,Ph#1,สฟฟ.นครนายก 2,Not Match,C1
C1_SS_RCN_NE08_1,NE08E frame,NE08E Frame,,10.10.50.204,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900048,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f892-ac06-11ea-9e76-24a52ca945ea,"NE=3145936,FR=1",,0,Ph#1,สฟฟ.โรจนะ 1,Not Match,C1
C1_SS_AYA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.23,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900094,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f893-ac06-11ea-9e76-24a52ca945ea,"NE=3145752,FR=1",,0,Ph#1,สฟฟ.อยุธยา 1,Not Match,C1
C1_SS_BIC_NE08_1,NE08E frame,NE08E Frame,,10.10.50.9,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900268,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f897-ac06-11ea-9e76-24a52ca945ea,"NE=3145739,FR=1",,0,Ph#1,สฟฟ.บางปะอิน 3,Not Match,C1
C1_SS_LBL_NE08_1,NE08E frame,NE08E Frame,,10.10.50.20,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900092,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f89b-ac06-11ea-9e76-24a52ca945ea,"NE=3145749,FR=1",,0,Ph#1,สฟฟ.ลาดบัวหลวง,Not Match,C1
C1_SS_BPN_NE08_1,NE08E frame,NE08E Frame,,10.10.50.14,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900248,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a2-ac06-11ea-9e76-24a52ca945ea,"NE=3145743,FR=1",,0,Ph#1,สฟฟ.บางพูน,Not Match,C1
C3_SS_NPU_NE08_1,NE08E frame,NE08E Frame,,10.10.54.68,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900097,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a3-ac06-11ea-9e76-24a52ca945ea,"NE=3145791,FR=1",,0,Ph#1,สฟฟ.นครปฐม 2,Not Match,C3
C2_SS_CBA_NE08_1,NE08E frame,NE08E Frame,,10.10.52.4,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900087,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a4-ac06-11ea-9e76-24a52ca945ea,"NE=3145851,FR=1",,0,Ph#1,สฟฟ.ชลบุรี 1,Not Match,C2
C3_EO_NPM_NE08_1,NE08E frame,NE08E Frame,,10.10.54.65,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900024,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a5-ac06-11ea-9e76-24a52ca945ea,"NE=3145788,FR=1",,0,Ph#1,กฟจ.นครปฐม,Not Match,C3
C1_SS_TLC_NE08_1,NE08E frame,NE08E Frame,,10.10.50.195,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900272,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a6-ac06-11ea-9e76-24a52ca945ea,"NE=3145819,FR=1",,0,Ph#1,สฟฟ.ท่าลาน 3,Not Match,C1
C2_SS_KMK_NE08_1,NE08E frame,NE08E Frame,,10.10.52.132,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900270,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a7-ac06-11ea-9e76-24a52ca945ea,"NE=3145920,FR=1",,0,Ph#1,สฟฟ.เขาไม้แก้ว,Not Match,C2
C2_SS_LCB_NE08_1,NE08E frame,NE08E Frame,,10.10.52.129,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900052,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a8-ac06-11ea-9e76-24a52ca945ea,"NE=3145926,FR=1",,0,Ph#1,สฟฟ.แหลมฉบัง 2,Not Match,C2
C1_SS_NSI_NE08_1,NE08E frame,NE08E Frame,,10.10.51.5,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900072,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8a9-ac06-11ea-9e76-24a52ca945ea,"NE=3145812,FR=1",,0,Ph#1,สฟฟ.นนทรี,Not Match,C1
C1_EO_PNI_NE08_1,NE08E frame,NE08E Frame,,10.10.50.4,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900079,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8ab-ac06-11ea-9e76-24a52ca945ea,"NE=3145734,FR=1",,0,Ph#1,กฟฟ.ประตูน้ำพระอินทร์,Not Match,C1
C1_SS_TLA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.194,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900035,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8ac-ac06-11ea-9e76-24a52ca945ea,"NE=3145818,FR=1",,0,Ph#1,สฟฟ.ท่าลาน 1,Not Match,C1
C2_EO_SKY_NE08_1,NE08E frame,NE08E Frame,,10.10.52.11,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900171,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8af-ac06-11ea-9e76-24a52ca945ea,"NE=3145857,FR=1",,0,Ph#1,กฟส.สนามชัยเขต,Not Match,C2
C2_SS_CTA_NE08_1,NE08E frame,NE08E Frame,,10.10.52.195,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900237,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8b9-ac06-11ea-9e76-24a52ca945ea,"NE=3145895,FR=1",,0,Ph#1,สฟฟ.จันทบุรี,Not Match,C2
C3_EO_ST_NE08_1,NE08E frame,NE08E Frame,,10.10.54.6,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900160,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8ba-ac06-11ea-9e76-24a52ca945ea,"NE=3145781,FR=1",,0,Ph#1,กฟย.สวนแตง,Not Match,C3
C1_EO_KKI_NE08_1,NE08E frame,NE08E Frame,,10.10.50.206,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900255,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8bb-ac06-11ea-9e76-24a52ca945ea,"NE=3145828,FR=1",,0,Ph#1,กฟอ.แก่งคอย,Not Match,C1
C1_EO_AYY_NE08_1,NE08E frame,NE08E Frame,,10.10.50.24,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900274,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8bf-ac06-11ea-9e76-24a52ca945ea,"NE=3145753,FR=1",,0,Ph#1,กฟจ.อยุธยา,Not Match,C1
C1_SS_PAA_NE08_1,NE08E frame,NE08E Frame,,10.10.51.2,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900098,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8c2-ac06-11ea-9e76-24a52ca945ea,"NE=3145809,FR=1",,0,Ph#1,สฟฟ.ปราจีนบุรี 1,Not Match,C1
C1_SS_SRA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.198,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900066,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8c3-ac06-11ea-9e76-24a52ca945ea,"NE=3145822,FR=1",,0,Ph#1,สฟฟ.สระบุรี 1,Not Match,C1
C1_SS_OKA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.68,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900030,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8c4-ac06-11ea-9e76-24a52ca945ea,"NE=3145803,FR=1",,0,Ph#1,สฟฟ.องครักษ์,Not Match,C1
C1_EO_APT_NE08_1,NE08E frame,NE08E Frame,,10.10.51.74,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900106,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8c5-ac06-11ea-9e76-24a52ca945ea,"NE=3145847,FR=1",,0,Ph#1,กฟอ.อรัญประเทศ,Not Match,C1
New_C1_SS_SKW_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,219-36409,10.10.51.68,"VRP (R) software, Version 8.210(CN), RELEASE 0000",2102353HHE10L6000112,ROOT,ROOT,1,Normal,,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2020-06-15,,,,,,4c01f8c7-ac06-11ea-9e76-24a52ca945ea,"NE=3145841,FR=1",,สฟฟ.สระแก้ว,Ph#4,สฟฟ.สระแก้ว,Match,C1
C3_EO_WH_KCI_NE08_1,NE08E frame,NE08E Frame,,10.10.54.3,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900282,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c01f8c8-ac06-11ea-9e76-24a52ca945ea,"NE=3145778,FR=1",,0,Ph#1,กฟจ.กาญจนบุรี ,Not Match,C3
C3_SS_PMB_NE08_1,NE08E frame,NE08E Frame,,10.10.54.74,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900177,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021edc-ac06-11ea-9e76-24a52ca945ea,"NE=3145797,FR=1",,0,Ph#1,สฟฟ.พุทธมณฑล 2,Not Match,C3
C2_SS_KPO_NE08_1,NE08E frame,NE08E Frame,,10.10.52.14,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TK9900030,ROOT,ROOT,1,Normal,,02114651,NE08E frame,2020-03-06,,,,,,4c021ee4-ac06-11ea-9e76-24a52ca945ea,"NE=3145860,FR=1",,สฟฟ.เกาะโพธิ์,Ph#2,สฟฟ.เกาะโพธิ์,Match,C2
C1_EO_PHI_NE08_1,NE08E frame,NE08E Frame,,10.10.50.130,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900032,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021eeb-ac06-11ea-9e76-24a52ca945ea,"NE=3145832,FR=1",,0,Ph#1,กฟอ.ผักไห่,Not Match,C1
C1_SS_ARA_NE08_1,NE08E frame,NE08E Frame,,10.10.51.73,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900190,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021eed-ac06-11ea-9e76-24a52ca945ea,"NE=3145846,FR=1",,0,Ph#1,สฟฟ.อรัญประเทศ 1,Not Match,C1
C1_SS_WIA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.66,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900006,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021ef0-ac06-11ea-9e76-24a52ca945ea,"NE=3145801,FR=1",,0,Ph#1,สฟฟ.วิหารแดง,Not Match,C1
C2_SS_BWI_NE08_1,NE08E frame,NE08E Frame,,10.10.52.82,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900083,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021ef1-ac06-11ea-9e76-24a52ca945ea,"NE=3145880,FR=1",,0,Ph#1,สฟฟ.บ่อวิน 1,Not Match,C2
C1_SS_TDA_NE08_1,NE08E frame,NE08E Frame,,10.10.50.207,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900192,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021ef3-ac06-11ea-9e76-24a52ca945ea,"NE=3145829,FR=1",,0,Ph#1,สฟฟ.ตาลเดี่ยว,Not Match,C1
C1_EO_OKK_NE08_1,NE08E frame,NE08E Frame,,10.10.51.8,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900103,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021efe-ac06-11ea-9e76-24a52ca945ea,"NE=3145815,FR=1",,0,Ph#1,กฟส.องครักษ์,Not Match,C1
C3_SS_BPB_NE08_1,NE08E frame,NE08E Frame,,10.10.54.1,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900252,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f00-ac06-11ea-9e76-24a52ca945ea,"NE=3145776,FR=1",,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,C3
C2_SS_PTY2_NE08_1,NE08E frame,NE08E Frame,,10.10.52.139,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900157,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f03-ac06-11ea-9e76-24a52ca945ea,"NE=3145931,FR=1",,0,Ph#1,สฟฟ.พัทยาใต้ 2,Not Match,C2
C3_EO_BLN_NE08_1,NE08E frame,NE08E Frame,,10.10.54.72,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900262,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f04-ac06-11ea-9e76-24a52ca945ea,"NE=3145795,FR=1",,0,Ph#1,กฟอ.บางเลน,Not Match,C3
C2_SS_APA_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,75-55801,10.10.52.131,"VRP (R) software, Version 8.220(CN), RELEASE 0001",2102353HHE10P5100057,ROOT,ROOT,1,Normal,NA,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2023-05-25,,,,,,4c021f06-ac06-11ea-9e76-24a52ca945ea,"NE=3145928,FR=1",,สฟฟ.อ่าวไผ่ 1,Ph#7,สฟฟ.อ่าวไผ่ 1 ,Not Match,C2
C3_SS_NCA_NE08_1,NE08E frame,NE08E Frame,,10.10.54.130,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900164,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f08-ac06-11ea-9e76-24a52ca945ea,"NE=3145900,FR=1",,0,Ph#1,สฟฟ.นครชัยศรี 1,Not Match,C3
C1_SS_WYA_NE08_1,NE08E frame,NE08E Frame,,10.10.51.75,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900082,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f09-ac06-11ea-9e76-24a52ca945ea,"NE=3145848,FR=1",,0,Ph#1,สฟฟ.วังน้ำเย็น,Not Match,C1
C2_EO_KOC_NE08_1,NE08E frame,NE08E Frame,,10.10.52.15,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900101,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f0a-ac06-11ea-9e76-24a52ca945ea,"NE=3145861,FR=1",,0,Ph#1,กฟส.เกาะจันทร์,Not Match,C2
C1_SS_LAK_NE08_1,NE08E frame,NE08E Frame,,10.10.50.18,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900085,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f0c-ac06-11ea-9e76-24a52ca945ea,"NE=3145747,FR=1",,0,Ph#1,สฟฟ.ลาดหลุมแก้ว,Not Match,C1
C3_EO_KPN_NE08_1,NE08E frame,NE08E Frame,,10.10.54.70,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900260,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f0d-ac06-11ea-9e76-24a52ca945ea,"NE=3145793,FR=1",,0,Ph#1,กฟอ.กำแพงแสน,Not Match,C3
C2_SS_RAB_NE08_1,NE08E frame,NE08E Frame,,10.10.52.134,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900002,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f0e-ac06-11ea-9e76-24a52ca945ea,"NE=3145889,FR=1",,0,Ph#1,สฟฟ.ระยอง 2,Not Match,C2
C1_SS_SMP_NE08_1,NE08E frame,NE08E Frame,,10.10.51.6,"VRP (R) software, Version 5.170 (CN), RELEASE 0001",21021144746TH6900068,ROOT,ROOT,1,Normal,,02114474,NE08E frame,2017-06-20,,,,,,4c021f10-ac06-11ea-9e76-24a52ca945ea,"NE=3145813,FR=1",,0,Ph#1,สฟฟ.ศรีมหาโพธิ์,Not Match,C1
C2_SS_TMM_NE8K_1,NetEngine 8000 M6 frame,NETENGINE-8000-M6-DC,34-60593,10.10.52.194,"VRP (R) software, Version 8.220(CN), RELEASE 0001",2102353HHE10N6100001,ROOT,ROOT,1,Normal,NA,02353HHE,"Assembling Components,NetEngine 8000,CR8BM6BKPDC1,NetEngine 8000 M6 Integrated DC Chassis Components(Including 2*DC Power,Fan Box)",2022-06-19,,,,,,4c021f11-ac06-11ea-9e76-24a52ca945ea,"NE=3145894,FR=1",,สฟฟ.ท่าใหม่,Ph#6,สฟฟ.ท่าใหม่,Match,C2
